Quebec,Average hourly wage rate,Total employees,"Chefs and cooks, and occupations in food and beverage service, including supervisors [G012 G4-G5] ",Both sexes,15 years and over,15.66,15.86,15.65,15.72,15.85
Quebec,Average hourly wage rate,Total employees,Occupation in protective services [G6] ,Both sexes,15 years and over,22.7,22.97,21.74,23.76,23.3
Quebec,Average hourly wage rate,Total employees,Childcare and home support workers [G8] ,Both sexes,15 years and over,13.63,13.79,13.52,13.27,13.62
Quebec,Average hourly wage rate,Total employees,"Sales and service occupations not elsewhere classified, including occupations in travel and accommodation, attendants in recreation and sport as well as supervisors [G013-G016 G7 G9] ",Both sexes,15 years and over,14.96,14.79,14.5,14.48,14.37
Quebec,Average hourly wage rate,Total employees,"Trades, transport and equipment operators and related occupations [H] ",Both sexes,15 years and over,23.66,24.22,24.35,24.77,24.82
Quebec,Average hourly wage rate,Total employees,Contractors and supervisors in trades and transportation [H0] ,Both sexes,15 years and over,17.68,17.01,17.69,17.9,16.75
Quebec,Average hourly wage rate,Total employees,Construction trades [H1] ,Both sexes,15 years and over,14.18,14.42,14.68,14.51,14.69
Quebec,Average hourly wage rate,Total employees,Other trades occupations [H2-H5] ,Both sexes,15 years and over,22.62,22.74,22.71,22.55,22.63
Quebec,Average hourly wage rate,Total employees,Transport and equipment operators [H6-H7] ,Both sexes,15 years and over,27.74,30.43,29.15,30.92,27.95
Quebec,Average hourly wage rate,Total employees,"Trades helpers, construction, and transportation labourers and related occupations [H8] ",Both sexes,15 years and over,25.44,25.06,25.69,26.47,28.47
Quebec,Average hourly wage rate,Total employees,Occupations unique to primary industry [I] ,Both sexes,15 years and over,24.26,24.12,23.99,23.59,23.35
Quebec,Average hourly wage rate,Total employees,"Occupations unique to processing, manufacturing and utilities [J] ",Both sexes,15 years and over,20.33,20.13,20.64,19.75,20.36
Quebec,Average hourly wage rate,Total employees,"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",Both sexes,15 years and over,18.65,19.18,18.89,18.72,18.89
Quebec,Average hourly wage rate,Total employees,"Labourers in processing, manufacturing and utilities [J3] ",Both sexes,15 years and over,18.16,18.64,19.74,18.67,17.85
Ontario,Average hourly wage rate,Total employees,"Total employees, all occupations (7)",Both sexes,15 years and over,19.47,19.47,19.35,19.51,20.03
Ontario,Average hourly wage rate,Total employees,Management occupations [A] ,Both sexes,15 years and over,20.22,20.17,20.03,20.2,20.41
Ontario,Average hourly wage rate,Total employees,Senior management occupations [A0] ,Both sexes,15 years and over,15.67,15.94,16.07,16.21,18.29
Ontario,Average hourly wage rate,Total employees,Other management occupations [A1-A3] ,Both sexes,15 years and over,25.15,24.92,25.13,25.22,25.21
Ontario,Average hourly wage rate,Total employees,"Business, finance and administrative occupations [B] ",Both sexes,15 years and over,42.1,41.56,42.52,43.43,42.11
Ontario,Average hourly wage rate,Total employees,Professional occupations in business and finance [B0] ,Both sexes,15 years and over,55.48,44,50.09,53.98,54.38
Ontario,Average hourly wage rate,Total employees,"Financial, secretarial and administrative occupations [B1-B3] ",Both sexes,15 years and over,41.19,41.38,41.99,42.64,41.28
Ontario,Average hourly wage rate,Total employees,"Clerical occupations, including supervisors [B4-B5] ",Both sexes,15 years and over,24.32,24.08,24.13,24.21,24.66
Ontario,Average hourly wage rate,Total employees,Natural and applied sciences and related occupations [C] ,Both sexes,15 years and over,35.38,34.1,35.13,35.81,36.12
Ontario,Average hourly wage rate,Total employees,Health occupations [D] ,Both sexes,15 years and over,25.48,25.3,24.6,24.69,25.07
Ontario,Average hourly wage rate,Total employees,"Professional occupations in health, nurse supervisors and registered nurses [D0-D1] ",Both sexes,15 years and over,20.19,20.27,20.22,20.13,20.52
Ontario,Average hourly wage rate,Total employees,"Technical, assisting and related occupations in health [D2-D3] ",Both sexes,15 years and over,35.24,35.17,35.01,34.87,35.19
Ontario,Average hourly wage rate,Total employees,"Occupations in social science, education, government service and religion [E] ",Both sexes,15 years and over,28.86,28.76,28.49,28.45,29
Ontario,Average hourly wage rate,Total employees,"Occupations in social science, government service and religion [E0 E2] ",Both sexes,15 years and over,36.35,36.54,35.76,35.64,36.87
Ontario,Average hourly wage rate,Total employees,Teachers and professors [E1 E130]  (9),Both sexes,15 years and over,23.57,23.64,23.28,23.41,23.63
Ontario,Average hourly wage rate,Total employees,"Occupations in art, culture, recreation and sport [F] ",Both sexes,15 years and over,33.23,32.08,32.71,32.9,31.77
Ontario,Average hourly wage rate,Total employees,Sales and service occupations [G]  (8),Both sexes,15 years and over,30.19,29.63,30.02,30.3,28.51
Ontario,Average hourly wage rate,Total employees,"Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers [G1] ",Both sexes,15 years and over,36.63,34.79,35.46,35.73,35.37
Ontario,Average hourly wage rate,Total employees,"Retail salespersons, sales clerks, cashiers, including retail trade supervisors [G011 G2-G3] ",Both sexes,15 years and over,25.65,25.77,25.29,27.67,27
Ontario,Average hourly wage rate,Total employees,"Chefs and cooks, and occupations in food and beverage service, including supervisors [G012 G4-G5] ",Both sexes,15 years and over,16.67,16.79,16.92,16.82,16.79
Ontario,Average hourly wage rate,Total employees,Occupation in protective services [G6] ,Both sexes,15 years and over,25.55,26.24,26.22,26.94,26.52
Ontario,Average hourly wage rate,Total employees,Childcare and home support workers [G8] ,Both sexes,15 years and over,14.04,13.84,14.2,14.21,14.17
Ontario,Average hourly wage rate,Total employees,"Sales and service occupations not elsewhere classified, including occupations in travel and accommodation, attendants in recreation and sport as well as supervisors [G013-G016 G7 G9] ",Both sexes,15 years and over,13.93,14.36,14.39,13.98,14.48
Ontario,Average hourly wage rate,Total employees,"Trades, transport and equipment operators and related occupations [H] ",Both sexes,15 years and over,25.79,25.92,26.13,24.88,25.22
Ontario,Average hourly wage rate,Total employees,Contractors and supervisors in trades and transportation [H0] ,Both sexes,15 years and over,17.91,16.93,16.51,17.85,17.68
Ontario,Average hourly wage rate,Total employees,Construction trades [H1] ,Both sexes,15 years and over,15.03,15.12,15.21,14.72,14.84
Ontario,Average hourly wage rate,Total employees,Other trades occupations [H2-H5] ,Both sexes,15 years and over,23.56,23.36,23.48,23.52,23.51
Ontario,Average hourly wage rate,Total employees,Transport and equipment operators [H6-H7] ,Both sexes,15 years and over,30.32,30.2,30.27,30.9,31.14
Ontario,Average hourly wage rate,Total employees,"Trades helpers, construction, and transportation labourers and related occupations [H8] ",Both sexes,15 years and over,25.54,25.25,25.15,25.04,25.94
Ontario,Average hourly wage rate,Total employees,Occupations unique to primary industry [I] ,Both sexes,15 years and over,25.07,25.67,25.32,25.89,25.72
Ontario,Average hourly wage rate,Total employees,"Occupations unique to processing, manufacturing and utilities [J] ",Both sexes,15 years and over,20.97,20.42,20.47,20.37,20.15
Ontario,Average hourly wage rate,Total employees,"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",Both sexes,15 years and over,19.99,18.33,18.8,18.05,18.04
Ontario,Average hourly wage rate,Total employees,"Labourers in processing, manufacturing and utilities [J3] ",Both sexes,15 years and over,18.51,18.56,19.55,19.87,19.01
Manitoba,Average hourly wage rate,Total employees,"Total employees, all occupations (7)",Both sexes,15 years and over,20.81,20.6,20.3,20.77,20.72
Manitoba,Average hourly wage rate,Total employees,Management occupations [A] ,Both sexes,15 years and over,21.87,21.64,21.41,21.72,21.75
Manitoba,Average hourly wage rate,Total employees,Senior management occupations [A0] ,Both sexes,15 years and over,16.05,16.17,15.72,16.19,15.94
Manitoba,Average hourly wage rate,Total employees,Other management occupations [A1-A3] ,Both sexes,15 years and over,22.47,22.5,22.55,22.63,22.76
Manitoba,Average hourly wage rate,Total employees,"Business, finance and administrative occupations [B] ",Both sexes,15 years and over,34.57,34,34.17,34.25,35.03
Manitoba,Average hourly wage rate,Total employees,Professional occupations in business and finance [B0] ,Both sexes,15 years and over,36.55,36.02,38.56,43.39,53.62
Manitoba,Average hourly wage rate,Total employees,"Financial, secretarial and administrative occupations [B1-B3] ",Both sexes,15 years and over,34.47,33.9,33.91,33.73,34.09
Manitoba,Average hourly wage rate,Total employees,"Clerical occupations, including supervisors [B4-B5] ",Both sexes,15 years and over,21.39,20.99,21.18,21.52,21.76
Manitoba,Average hourly wage rate,Total employees,Natural and applied sciences and related occupations [C] ,Both sexes,15 years and over,32.07,29.65,31.34,30.33,30.17
Manitoba,Average hourly wage rate,Total employees,Health occupations [D] ,Both sexes,15 years and over,21.92,22.04,22.43,22.71,22.16
Manitoba,Average hourly wage rate,Total employees,"Professional occupations in health, nurse supervisors and registered nurses [D0-D1] ",Both sexes,15 years and over,19.32,19.19,18.96,19.38,19.66
Manitoba,Average hourly wage rate,Total employees,"Technical, assisting and related occupations in health [D2-D3] ",Both sexes,15 years and over,31.11,31.91,31.1,32.25,32.67
Manitoba,Average hourly wage rate,Total employees,"Occupations in social science, education, government service and religion [E] ",Both sexes,15 years and over,26.49,26.99,27.75,27.76,28.14
Manitoba,Average hourly wage rate,Total employees,"Occupations in social science, government service and religion [E0 E2] ",Both sexes,15 years and over,33.93,33.39,35.23,35.44,35.37
Manitoba,Average hourly wage rate,Total employees,Teachers and professors [E1 E130]  (9),Both sexes,15 years and over,21.11,21.87,22.12,22.26,22.51
Manitoba,Average hourly wage rate,Total employees,"Occupations in art, culture, recreation and sport [F] ",Both sexes,15 years and over,27.06,27.33,27.35,28.07,27.79
Manitoba,Average hourly wage rate,Total employees,Sales and service occupations [G]  (8),Both sexes,15 years and over,23.55,23.91,24.11,23.94,24.13
Manitoba,Average hourly wage rate,Total employees,"Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers [G1] ",Both sexes,15 years and over,31.35,31.64,31.3,32.92,32.06
Manitoba,Average hourly wage rate,Total employees,"Retail salespersons, sales clerks, cashiers, including retail trade supervisors [G011 G2-G3] ",Both sexes,15 years and over,22.95,22.15,23.69,24.85,22.8
Manitoba,Average hourly wage rate,Total employees,"Chefs and cooks, and occupations in food and beverage service, including supervisors [G012 G4-G5] ",Both sexes,15 years and over,16.12,16.22,16.23,16.04,16.1
Manitoba,Average hourly wage rate,Total employees,Occupation in protective services [G6] ,Both sexes,15 years and over,24.21,24.42,22.95,23.95,23.55
Manitoba,Average hourly wage rate,Total employees,Childcare and home support workers [G8] ,Both sexes,15 years and over,14.52,14.56,15,14.53,14.43
Manitoba,Average hourly wage rate,Total employees,"Sales and service occupations not elsewhere classified, including occupations in travel and accommodation, attendants in recreation and sport as well as supervisors [G013-G016 G7 G9] ",Both sexes,15 years and over,13.71,14.03,14.11,13.38,14.24
Manitoba,Average hourly wage rate,Total employees,"Trades, transport and equipment operators and related occupations [H] ",Both sexes,15 years and over,23.35,23.01,22.12,22.96,22.36
Manitoba,Average hourly wage rate,Total employees,Contractors and supervisors in trades and transportation [H0] ,Both sexes,15 years and over,17.81,17.66,17.82,16.95,17.15
Manitoba,Average hourly wage rate,Total employees,Construction trades [H1] ,Both sexes,15 years and over,14.45,14.57,14.56,14.42,14.36
Manitoba,Average hourly wage rate,Total employees,Other trades occupations [H2-H5] ,Both sexes,15 years and over,23.05,22.9,22.67,22.65,22.9
Manitoba,Average hourly wage rate,Total employees,Transport and equipment operators [H6-H7] ,Both sexes,15 years and over,29.6,29.84,28.24,28.98,30.06
Manitoba,Average hourly wage rate,Total employees,"Trades helpers, construction, and transportation labourers and related occupations [H8] ",Both sexes,15 years and over,23.29,23.01,22.92,23.49,22.49
Manitoba,Average hourly wage rate,Total employees,Occupations unique to primary industry [I] ,Both sexes,15 years and over,24.28,24.29,24.38,24.15,24.28
Manitoba,Average hourly wage rate,Total employees,"Occupations unique to processing, manufacturing and utilities [J] ",Both sexes,15 years and over,21.77,20.99,21.47,21.03,21.77
Manitoba,Average hourly wage rate,Total employees,"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",Both sexes,15 years and over,18.54,19.06,17.8,18.12,18.31
Manitoba,Average hourly wage rate,Total employees,"Labourers in processing, manufacturing and utilities [J3] ",Both sexes,15 years and over,20.39,20.76,20.16,22.21,20.45
Saskatchewan,Average hourly wage rate,Total employees,"Total employees, all occupations (7)",Both sexes,15 years and over,17.99,18.63,19.07,18.78,18.97
Saskatchewan,Average hourly wage rate,Total employees,Management occupations [A] ,Both sexes,15 years and over,18.34,19.16,19.64,19.23,19.42
Saskatchewan,Average hourly wage rate,Total employees,Senior management occupations [A0] ,Both sexes,15 years and over,16.1,16.06,15.59,15.9,16.04
Saskatchewan,Average hourly wage rate,Total employees,Other management occupations [A1-A3] ,Both sexes,15 years and over,25.57,25.47,25.53,25.3,25.88
Saskatchewan,Average hourly wage rate,Total employees,"Business, finance and administrative occupations [B] ",Both sexes,15 years and over,38.72,37.2,38.59,39.27,40.64
Saskatchewan,Average hourly wage rate,Total employees,Professional occupations in business and finance [B0] ,Both sexes,15 years and over,35.08,35.57,34.2,40.72,40.22
Saskatchewan,Average hourly wage rate,Total employees,"Financial, secretarial and administrative occupations [B1-B3] ",Both sexes,15 years and over,38.89,37.31,38.98,39.18,40.66
Saskatchewan,Average hourly wage rate,Total employees,"Clerical occupations, including supervisors [B4-B5] ",Both sexes,15 years and over,24.88,24.55,24.18,24.08,24.45
Saskatchewan,Average hourly wage rate,Total employees,Natural and applied sciences and related occupations [C] ,Both sexes,15 years and over,38.52,37.91,35.01,35.84,37.44
Saskatchewan,Average hourly wage rate,Total employees,Health occupations [D] ,Both sexes,15 years and over,25.72,25.23,24.75,24.53,24.98
Saskatchewan,Average hourly wage rate,Total employees,"Professional occupations in health, nurse supervisors and registered nurses [D0-D1] ",Both sexes,15 years and over,21.48,21.14,21.24,21.37,21.13
Saskatchewan,Average hourly wage rate,Total employees,"Technical, assisting and related occupations in health [D2-D3] ",Both sexes,15 years and over,34.67,34.72,34.72,34.87,36.52
Saskatchewan,Average hourly wage rate,Total employees,"Occupations in social science, education, government service and religion [E] ",Both sexes,15 years and over,31.07,29.74,30.12,30.1,30.03
Saskatchewan,Average hourly wage rate,Total employees,"Occupations in social science, government service and religion [E0 E2] ",Both sexes,15 years and over,39.3,37.77,37.85,38.42,38.37
Saskatchewan,Average hourly wage rate,Total employees,Teachers and professors [E1 E130]  (9),Both sexes,15 years and over,25.37,24.69,25.05,24.98,25.75
Saskatchewan,Average hourly wage rate,Total employees,"Occupations in art, culture, recreation and sport [F] ",Both sexes,15 years and over,30.04,31.24,32.13,31.44,31.9
Saskatchewan,Average hourly wage rate,Total employees,Sales and service occupations [G]  (8),Both sexes,15 years and over,25.82,26.73,28.7,29.08,29.08
Saskatchewan,Average hourly wage rate,Total employees,"Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers [G1] ",Both sexes,15 years and over,33.63,34.85,34.46,33.19,33.86
Saskatchewan,Average hourly wage rate,Total employees,"Retail salespersons, sales clerks, cashiers, including retail trade supervisors [G011 G2-G3] ",Both sexes,15 years and over,22.3,20.24,21.11,23.26,24.38
Saskatchewan,Average hourly wage rate,Total employees,"Chefs and cooks, and occupations in food and beverage service, including supervisors [G012 G4-G5] ",Both sexes,15 years and over,17.89,17.69,17.45,17.15,17.51
Saskatchewan,Average hourly wage rate,Total employees,Occupation in protective services [G6] ,Both sexes,15 years and over,28.96,29.12,29.91,29.71,29.13
Saskatchewan,Average hourly wage rate,Total employees,Childcare and home support workers [G8] ,Both sexes,15 years and over,15.74,14.8,15,15.12,15.38
Saskatchewan,Average hourly wage rate,Total employees,"Sales and service occupations not elsewhere classified, including occupations in travel and accommodation, attendants in recreation and sport as well as supervisors [G013-G016 G7 G9] ",Both sexes,15 years and over,14.67,14.86,14.26,14.31,15.08
Saskatchewan,Average hourly wage rate,Total employees,"Trades, transport and equipment operators and related occupations [H] ",Both sexes,15 years and over,31.93,33.57,30.95,28.51,29.22
Saskatchewan,Average hourly wage rate,Total employees,Contractors and supervisors in trades and transportation [H0] ,Both sexes,15 years and over,18.44,18.34,18.32,18.21,18.22
Saskatchewan,Average hourly wage rate,Total employees,Construction trades [H1] ,Both sexes,15 years and over,14.83,15,14.57,14.46,15.08
Saskatchewan,Average hourly wage rate,Total employees,Other trades occupations [H2-H5] ,Both sexes,15 years and over,26.33,26.24,26.19,26.5,27.51
Saskatchewan,Average hourly wage rate,Total employees,Transport and equipment operators [H6-H7] ,Both sexes,15 years and over,34.04,33.41,32.6,31.06,31.68
Saskatchewan,Average hourly wage rate,Total employees,"Trades helpers, construction, and transportation labourers and related occupations [H8] ",Both sexes,15 years and over,28.5,27.69,26.54,26.32,26.2
Saskatchewan,Average hourly wage rate,Total employees,Occupations unique to primary industry [I] ,Both sexes,15 years and over,28.33,28.36,27.93,29.34,29.64
Saskatchewan,Average hourly wage rate,Total employees,"Occupations unique to processing, manufacturing and utilities [J] ",Both sexes,15 years and over,23.27,22.54,23.43,23.14,24.93
Saskatchewan,Average hourly wage rate,Total employees,"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",Both sexes,15 years and over,20.71,20.93,20.9,21.3,21.31
Saskatchewan,Average hourly wage rate,Total employees,"Labourers in processing, manufacturing and utilities [J3] ",Both sexes,15 years and over,25.52,26.89,27.8,28.99,28.43
Alberta,Average hourly wage rate,Total employees,"Total employees, all occupations (7)",Both sexes,15 years and over,24.33,24.03,24.14,23.45,22.93
Alberta,Average hourly wage rate,Total employees,Management occupations [A] ,Both sexes,15 years and over,26.19,25.22,25.7,24.93,23.72
Alberta,Average hourly wage rate,Total employees,Senior management occupations [A0] ,Both sexes,15 years and over,19.96,20.73,18.95,17.83,20.12
Alberta,Average hourly wage rate,Total employees,Other management occupations [A1-A3] ,Both sexes,15 years and over,28.31,28.36,28,28.39,28.55
Alberta,Average hourly wage rate,Total employees,"Business, finance and administrative occupations [B] ",Both sexes,15 years and over,46.29,44.18,42.53,43.62,44.48
Alberta,Average hourly wage rate,Total employees,Professional occupations in business and finance [B0] ,Both sexes,15 years and over,45.35,49.01,40.81,54.87,55.21
Alberta,Average hourly wage rate,Total employees,"Financial, secretarial and administrative occupations [B1-B3] ",Both sexes,15 years and over,46.34,44.02,42.59,43.1,43.98
Alberta,Average hourly wage rate,Total employees,"Clerical occupations, including supervisors [B4-B5] ",Both sexes,15 years and over,26.18,26.75,26.93,26.6,27.33
Alberta,Average hourly wage rate,Total employees,Natural and applied sciences and related occupations [C] ,Both sexes,15 years and over,38.53,41.74,41.06,39.58,39.48
Alberta,Average hourly wage rate,Total employees,Health occupations [D] ,Both sexes,15 years and over,26.11,26.16,25.95,25.71,26.82
Alberta,Average hourly wage rate,Total employees,"Professional occupations in health, nurse supervisors and registered nurses [D0-D1] ",Both sexes,15 years and over,22.95,23.04,23.4,23.56,23.48
Alberta,Average hourly wage rate,Total employees,"Technical, assisting and related occupations in health [D2-D3] ",Both sexes,15 years and over,40.54,41.89,39.9,40.45,39.25
Alberta,Average hourly wage rate,Total employees,"Occupations in social science, education, government service and religion [E] ",Both sexes,15 years and over,31.73,33.1,31.78,32.55,32.59
Alberta,Average hourly wage rate,Total employees,"Occupations in social science, government service and religion [E0 E2] ",Both sexes,15 years and over,38.92,40.56,39.78,40.05,39.36
Alberta,Average hourly wage rate,Total employees,Teachers and professors [E1 E130]  (9),Both sexes,15 years and over,26.22,26.74,25.46,26.63,26.16
Alberta,Average hourly wage rate,Total employees,"Occupations in art, culture, recreation and sport [F] ",Both sexes,15 years and over,33.64,34.25,34.74,35.12,35.14
Alberta,Average hourly wage rate,Total employees,Sales and service occupations [G]  (8),Both sexes,15 years and over,32.42,33.66,33.09,33.47,33.83
Alberta,Average hourly wage rate,Total employees,"Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers [G1] ",Both sexes,15 years and over,35.05,34.9,36.55,37.08,36.68
Alberta,Average hourly wage rate,Total employees,"Retail salespersons, sales clerks, cashiers, including retail trade supervisors [G011 G2-G3] ",Both sexes,15 years and over,26.09,24.83,24.84,22.96,25.62
Alberta,Average hourly wage rate,Total employees,"Chefs and cooks, and occupations in food and beverage service, including supervisors [G012 G4-G5] ",Both sexes,15 years and over,18.15,18.08,18,18.37,18.09
Alberta,Average hourly wage rate,Total employees,Occupation in protective services [G6] ,Both sexes,15 years and over,30.2,28.17,29.27,30.41,29.53
Alberta,Average hourly wage rate,Total employees,Childcare and home support workers [G8] ,Both sexes,15 years and over,15.58,15.95,16.1,15.98,15.93
Alberta,Average hourly wage rate,Total employees,"Sales and service occupations not elsewhere classified, including occupations in travel and accommodation, attendants in recreation and sport as well as supervisors [G013-G016 G7 G9] ",Both sexes,15 years and over,15.35,14.88,14.85,15.2,15.53
Alberta,Average hourly wage rate,Total employees,"Trades, transport and equipment operators and related occupations [H] ",Both sexes,15 years and over,29.62,26.93,29.28,30.73,30.29
Alberta,Average hourly wage rate,Total employees,Contractors and supervisors in trades and transportation [H0] ,Both sexes,15 years and over,18.36,19.82,19.15,19.36,19.15
Alberta,Average hourly wage rate,Total employees,Construction trades [H1] ,Both sexes,15 years and over,16.36,16.61,15.96,16.4,16.15
Alberta,Average hourly wage rate,Total employees,Other trades occupations [H2-H5] ,Both sexes,15 years and over,29.54,29.05,28.86,29.1,29.44
Alberta,Average hourly wage rate,Total employees,Transport and equipment operators [H6-H7] ,Both sexes,15 years and over,35.88,37.43,37.3,37.35,37.17
Alberta,Average hourly wage rate,Total employees,"Trades helpers, construction, and transportation labourers and related occupations [H8] ",Both sexes,15 years and over,29,28.21,26.84,26.93,28.16
Alberta,Average hourly wage rate,Total employees,Occupations unique to primary industry [I] ,Both sexes,15 years and over,31.91,31.3,30.31,30.79,30.46
Alberta,Average hourly wage rate,Total employees,"Occupations unique to processing, manufacturing and utilities [J] ",Both sexes,15 years and over,26.51,25.93,27.2,27.13,27.95
Alberta,Average hourly wage rate,Total employees,"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",Both sexes,15 years and over,23.04,22.28,22.52,22.73,22.37
Alberta,Average hourly wage rate,Total employees,"Labourers in processing, manufacturing and utilities [J3] ",Both sexes,15 years and over,29.21,29.03,29.87,28.7,29.23
British Columbia,Average hourly wage rate,Total employees,"Total employees, all occupations (7)",Both sexes,15 years and over,25.9,25.13,24.84,25.57,24.56
British Columbia,Average hourly wage rate,Total employees,Management occupations [A] ,Both sexes,15 years and over,26.55,26.11,26.06,26.77,25.82
British Columbia,Average hourly wage rate,Total employees,Senior management occupations [A0] ,Both sexes,15 years and over,22.19,21,21.14,21.29,20.64
British Columbia,Average hourly wage rate,Total employees,Other management occupations [A1-A3] ,Both sexes,15 years and over,24.32,24.14,24.38,24.71,24.91
British Columbia,Average hourly wage rate,Total employees,"Business, finance and administrative occupations [B] ",Both sexes,15 years and over,37.04,35.7,35.98,36.54,37.79
British Columbia,Average hourly wage rate,Total employees,Professional occupations in business and finance [B0] ,Both sexes,15 years and over,39.35,37.42,36.15,45.14,41.76
British Columbia,Average hourly wage rate,Total employees,"Financial, secretarial and administrative occupations [B1-B3] ",Both sexes,15 years and over,36.95,35.59,35.97,36.09,37.61
British Columbia,Average hourly wage rate,Total employees,"Clerical occupations, including supervisors [B4-B5] ",Both sexes,15 years and over,22.93,23.04,23.27,23.74,23.71
British Columbia,Average hourly wage rate,Total employees,Natural and applied sciences and related occupations [C] ,Both sexes,15 years and over,29.69,30.18,29.66,33.08,34.02
British Columbia,Average hourly wage rate,Total employees,Health occupations [D] ,Both sexes,15 years and over,24.39,24.26,24.1,23.96,24.47
British Columbia,Average hourly wage rate,Total employees,"Professional occupations in health, nurse supervisors and registered nurses [D0-D1] ",Both sexes,15 years and over,20.15,20.46,21.04,21.07,20.71
British Columbia,Average hourly wage rate,Total employees,"Technical, assisting and related occupations in health [D2-D3] ",Both sexes,15 years and over,33.01,31.5,33.43,32.81,34.44
British Columbia,Average hourly wage rate,Total employees,"Occupations in social science, education, government service and religion [E] ",Both sexes,15 years and over,29.97,29.75,28.71,29.19,28.51
British Columbia,Average hourly wage rate,Total employees,"Occupations in social science, government service and religion [E0 E2] ",Both sexes,15 years and over,35.81,35.88,34.28,35.32,34.4
British Columbia,Average hourly wage rate,Total employees,Teachers and professors [E1 E130]  (9),Both sexes,15 years and over,25.74,25.1,24.84,25.29,25.17
British Columbia,Average hourly wage rate,Total employees,"Occupations in art, culture, recreation and sport [F] ",Both sexes,15 years and over,29.02,29.34,28.71,29.54,29.07
British Columbia,Average hourly wage rate,Total employees,Sales and service occupations [G]  (8),Both sexes,15 years and over,28.17,27.86,27.09,28,26.58
British Columbia,Average hourly wage rate,Total employees,"Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers [G1] ",Both sexes,15 years and over,30,30.75,30.18,30.84,31.46
British Columbia,Average hourly wage rate,Total employees,"Retail salespersons, sales clerks, cashiers, including retail trade supervisors [G011 G2-G3] ",Both sexes,15 years and over,25.99,26.1,27.4,29.7,28.01
British Columbia,Average hourly wage rate,Total employees,"Chefs and cooks, and occupations in food and beverage service, including supervisors [G012 G4-G5] ",Both sexes,15 years and over,16.9,16.98,17.25,17.08,17.32
British Columbia,Average hourly wage rate,Total employees,Occupation in protective services [G6] ,Both sexes,15 years and over,25.72,25.9,27.52,26.08,26.64
British Columbia,Average hourly wage rate,Total employees,Childcare and home support workers [G8] ,Both sexes,15 years and over,14.95,14.34,14.73,14.84,15.02
British Columbia,Average hourly wage rate,Total employees,"Sales and service occupations not elsewhere classified, including occupations in travel and accommodation, attendants in recreation and sport as well as supervisors [G013-G016 G7 G9] ",Both sexes,15 years and over,15.48,15.35,14.79,15.13,15.17
British Columbia,Average hourly wage rate,Total employees,"Trades, transport and equipment operators and related occupations [H] ",Both sexes,15 years and over,25.19,25.79,26.33,25.06,27.08
British Columbia,Average hourly wage rate,Total employees,Contractors and supervisors in trades and transportation [H0] ,Both sexes,15 years and over,18.84,18.71,19.38,19.25,20.34
British Columbia,Average hourly wage rate,Total employees,Construction trades [H1] ,Both sexes,15 years and over,15.22,15.84,15.63,15.76,15.72
British Columbia,Average hourly wage rate,Total employees,Other trades occupations [H2-H5] ,Both sexes,15 years and over,26.76,26.73,26.49,26.34,26.52
British Columbia,Average hourly wage rate,Total employees,Transport and equipment operators [H6-H7] ,Both sexes,15 years and over,32.11,32.52,31.85,30.32,31.45
British Columbia,Average hourly wage rate,Total employees,"Trades helpers, construction, and transportation labourers and related occupations [H8] ",Both sexes,15 years and over,26,26.12,26.22,25.73,26.3
British Columbia,Average hourly wage rate,Total employees,Occupations unique to primary industry [I] ,Both sexes,15 years and over,28.74,28.83,28.15,28.42,28.48
British Columbia,Average hourly wage rate,Total employees,"Occupations unique to processing, manufacturing and utilities [J] ",Both sexes,15 years and over,25.23,25.06,24.68,24.62,24.89
British Columbia,Average hourly wage rate,Total employees,"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",Both sexes,15 years and over,21.78,21.8,22.35,22.83,22.62
British Columbia,Average hourly wage rate,Total employees,"Labourers in processing, manufacturing and utilities [J3] ",Both sexes,15 years and over,21.94,23.82,22.97,24.49,25.58
