"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",automatic sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bag sewer - textile manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","bag sewer, leather"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",basting machine operator - sewing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","basting sewing machine operator, automatic"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",binding machine operator - sewing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",binding sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",binding stitcher - footwear manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",blindstitch-sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","button sewer, machine"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",button stayer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",buttonhole finisher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",buttonhole machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",buttonhole maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",buttonhole stayer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",canvas goods sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",carpet binder
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",carpet sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",closer - sewing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",closer sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cloth mender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",commercial sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",domestic sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",double needle sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",double needle sewing machine stitcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",drapery header
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",drapery heading maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",drapery sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fabric mender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fabric repairer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",factory hat sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fancy stitch machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",footwear sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur goods sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",garment braid maker - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",garment braider - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",garment mender - sewing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",glove stitcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","hat sewer, factory"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hemmer machine operator - sewing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",industrial sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",joiner sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather garment sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather garment sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather glove repairer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather products sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather-glove-stitching machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather-sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",lining sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",lining stitcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",machine operator - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",material mender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","mender, garment - sewing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","mender, textile products"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",moccasin sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",multineedle sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","operator, leather gloves stitching machine"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","operator, sewing machine"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",overcaster - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",overcasting machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",overedging machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",overlock sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",overseamer - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",piping-sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pocket setter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",profile-pocket sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","repairer, leather glove"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",rug joiner
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",rug sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",sample maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",sample sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",serger - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",serging machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",sewer - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","sewer, fur goods"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","sewer, textile products"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","sewing machine operator, automatic"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","sewing machine operator, fur"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shoe parts sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shoe sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shoe stitcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",single-needle sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",slide-fastener-sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",slipper maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",stitcher - garment manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",stitching machine operator - industrial sewing machine
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",stocking stitcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",tacking machine operator - sewing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",textile products mender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",tufted carpet mender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",underwear sewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",vamp stitcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",zipper-sewing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","bias-cutting machine tender - fabric, fur and leather products manufacturing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",canvas cutter - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cloth cutter - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cloth-cutting machine operator - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",clothing cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",clothing cutter - clothing manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cuff-cutting machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cutter - leather products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","cutter, shoe parts - footwear manufacturing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cutting machine operator - clothing manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","die cutter - fabric, fur and leather products manufacturing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fabric cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fabric cutter - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fabric marker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","felt cutter, machine"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",garment marker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",glove cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hand cutter - clothing manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","hand cutter - fabric, fur and leather products manufacturing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hand leather cutter - leather products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","harness maker, leather"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather cutter - leather footwear manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather garment cutter - manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather harness maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather marker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather pressman / woman
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather rifle case maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather trunk maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather-stripping machine tender - leather products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",machine felt cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","marker and cutter, upholstery"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",master pattern cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",mink tail slitter - fur products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pattern cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","rifle case maker, leather"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",saddle cutter - leather products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",sailcloth cutter - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",sample cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","sample cutter - fabric, fur and leather products manufacturing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shoe cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shoe parts cutter - footwear manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",slipcover cutter - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",slitter and rewinder
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",slitter-rewinder
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",stripping machine tender - leather products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",trimmer - leather products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","trunk maker, leather"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",upholstery marker and cutter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",welt maker - hat manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",welt-trimming machine tender - hat manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bater - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beamer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beamhouse worker - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beating machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beating machine tender - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",boarding machine tender - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brushing machine operator - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","buffer, leather - hide and pelt processing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",burnisher - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",colourer tender - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",dehairing machine operator - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",dressed hide and pelt finisher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","flesher, hand - hide and pelt processing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fleshing machine tender - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur blender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur dresser - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur floor worker - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur pelt dresser - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur plucker - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur-shaving machine tender - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",furskin dresser - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",graining machine operator - tannery
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide and pelt processing worker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide and skin preparer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide fluffer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide parer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide processing worker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide stretcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather buffer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather buffer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather dyer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather measurer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather polisher - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather sander - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather shaver - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather stainer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather stretcher
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather stretcher - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather tanner
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",limer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",machine flesher - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",machine operator - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",measuring machine tender - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt dresser
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt dyer - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt processing worker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt shearer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt stretcher - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pickler - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",prepared hide and pelt dresser
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",roller machine tender - tannery
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",scudder - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shaving machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shaving machine tender - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",splitter - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",stretching machine operator - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",tanner
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",tanner - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",tannery vatman / woman
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",tanning solution preparer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",blue-leather grader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",boot and shoe grader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",boot and shoe inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",boot and shoe sorter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",canvas goods inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",clothing inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cushion and cover inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cushion and furniture-coverings manufacturing inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",draper
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","final inspector, garments"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fitting room inspector - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",foundation garments inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur grader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur matcher - fur products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",fur sorter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","fur sorter, hats"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",garment final inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",garment inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",garment manufacturing inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",glove and mitten examiner
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hat fur sorter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hat inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide and pelt processing inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide grader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",hide sorter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",inspector - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",inspector - fur products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","inspector, foundation garments"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","inspector, garment"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","inspector, leather goods"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","inspector-grader, seconds"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",jacket manufacturing inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather glove examiner
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather goods inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather grader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather sorter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather stock inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",leather tanneries inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",parachute inspector - fabric products manufacturing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt grader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt grader - hide and pelt processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",pelt processing inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",seconds inspector-grader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shirt inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",shoe inspector
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","sorter, boot and shoe"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","sorter, leather"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",applesauce processor operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",assistant brewer - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",assistant miller - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bacon curer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bagging machine setter
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bagging machine set-up man / woman
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",Bake-off equipment tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bakery machine operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",basket unloader
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","batch mixer, feed - food and beverage processing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",batter and dough mixer - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beer carton packer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beer filter operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beer pasteurizer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beet pulp press tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",beverage-canning machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",blanching machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bleacher operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",blender operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","blender, margarine"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bologna maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bolter operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bone crusher - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bottling machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bottling machine operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",box machine operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bread slicer operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bread-slicing machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",breaker tank attendant - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brewer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brewer helper - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brewery kettle tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brewery pumpman / woman
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brewery stillman / woman - beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brewery worker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brewhouse operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brine man / woman - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brine mixer operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brine tank separator tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",brown sugar maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",buhr mill operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",bulk-sausage-stuffing machine operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",butter maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cake mix equipment operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candied fruit processor
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candy centre maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candy maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candy puller and roller
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candy-cutting machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candy-making machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candy-rolling machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",candy-spinning machine operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",can-filling machine operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",canned goods cooker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",canned milk sterilizer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",canning machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",caramel equipment operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",carbonation equipment operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",carbonator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",casing machine operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",catsup maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","cellarman / woman, winery - food and beverage processing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",centrifugal station tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cereal baker - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cereal cleaner
